,ID,block,trial_number,food,reaction_time,rating,fat,sugar
570,3,taste,46,ice cream,1.2,3.0,high,low
571,3,taste,47,ice cream,3.9,2.0,high,low
572,3,taste,48,avocado,1.28,4.0,low,low
573,3,taste,49,cereal,0.96,10.0,high,high
574,3,taste,50,pizza,2.43,8.0,high,low
575,3,taste,51,pizza,1.63,5.0,high,low
576,3,taste,52,ice cream,1.51,1.0,high,low
577,3,taste,53,mango,0.8,6.0,low,low
578,3,taste,54,broccoli,3.24,1.0,low,high
579,3,taste,55,beef,3.35,9.0,high,high
580,3,taste,56,rice,1.68,2.0,low,low
581,3,taste,57,apple,3.17,7.0,high,low
582,3,taste,58,spinach,2.67,10.0,low,low
583,3,taste,59,granola,2.07,1.0,low,low
584,3,taste,60,milk,3.38,6.0,low,high
585,3,taste,61,donut,2.11,4.0,high,high
586,3,taste,62,waffles,1.11,7.0,low,low
587,3,taste,63,candy,2.73,7.0,high,low
588,3,taste,64,steak,3.63,5.0,high,low
589,3,taste,65,chocolate,2.48,3.0,high,high
590,3,taste,66,bacon,3.3,2.0,low,high
591,3,taste,67,eggs,3.76,4.0,low,low
592,3,taste,68,kale,0.9,10.0,low,high
593,3,taste,69,spinach,0.97,8.0,low,low
594,3,taste,70,watermelon,0.86,9.0,low,high
595,3,taste,71,toast,2.47,1.0,high,high
596,3,taste,72,chicken,3.02,5.0,low,low
597,3,taste,73,pear,3.45,7.0,high,high
598,3,taste,74,steak,0.74,3.0,high,low
599,3,taste,75,granola,2.32,3.0,low,low
600,3,choice,1,turkey,3.86,6.0,high,low
601,3,choice,2,soda,0.86,8.0,low,high
602,3,choice,3,mango,2.35,8.0,low,low
603,3,choice,4,turkey,,,high,low
604,3,choice,5,banana,3.43,7.0,low,low
605,3,choice,6,beans,3.04,9.0,low,high
606,3,choice,7,beef,2.67,5.0,high,high
607,3,choice,8,cookie,1.37,4.0,high,high
608,3,choice,9,broccoli,3.91,5.0,low,high
609,3,choice,10,cucumber,2.4,8.0,low,high
610,3,choice,11,rice,1.22,2.0,low,low
611,3,choice,12,kale,3.89,9.0,low,high
612,3,choice,13,beans,2.07,8.0,low,high
613,3,choice,14,oatmeal,2.39,2.0,high,low
614,3,choice,15,rice,2.79,7.0,low,low
615,3,choice,16,chocolate,0.92,1.0,high,high
616,3,choice,17,granola,2.66,5.0,low,low
617,3,choice,18,watermelon,2.84,2.0,low,high
618,3,choice,19,onion rings,1.74,3.0,low,low
619,3,choice,20,banana,2.33,6.0,low,low
620,3,choice,21,cake,2.96,7.0,high,low
621,3,choice,22,lettuce,3.06,8.0,low,high
622,3,choice,23,bacon,1.75,3.0,low,high
623,3,choice,24,beef,3.62,4.0,high,high
624,3,choice,25,toast,2.47,5.0,high,high
625,3,choice,26,cheese,2.93,3.0,high,low
626,3,choice,27,spinach,2.45,9.0,low,low
627,3,choice,28,shrimp,3.95,1.0,high,high
628,3,choice,29,tofu,1.35,6.0,low,high
629,3,choice,30,pear,0.78,5.0,high,high
630,3,choice,31,steak,3.41,5.0,high,low
631,3,choice,32,salmon,3.71,7.0,low,low
632,3,choice,33,toast,3.8,3.0,high,high
633,3,choice,34,cranberries,2.24,3.0,high,low
634,3,choice,35,burger,1.72,5.0,high,high
635,3,choice,36,shrimp,2.43,6.0,high,high
636,3,choice,37,candy,1.65,5.0,high,low
637,3,choice,38,spinach,1.78,7.0,low,low
638,3,choice,39,cookie,3.12,4.0,high,high
639,3,choice,40,steak,0.57,2.0,high,low
640,3,choice,41,peanut butter,1.04,8.0,low,low
641,3,choice,42,soda,3.76,1.0,low,high
642,3,choice,43,watermelon,0.89,2.0,low,high
643,3,choice,44,pasta,2.16,5.0,low,high
644,3,choice,45,ice cream,3.31,2.0,high,low
645,3,choice,46,granola,3.8,8.0,low,low
646,3,choice,47,rice,1.77,5.0,low,low
647,3,choice,48,bacon,3.87,7.0,low,high
648,3,choice,49,spinach,1.54,10.0,low,low
649,3,choice,50,eggs,3.56,2.0,low,low
650,3,choice,51,candy,0.95,10.0,high,low
651,3,choice,52,kale,1.71,8.0,low,high
652,3,choice,53,burger,1.04,6.0,high,high
653,3,choice,54,mango,3.31,7.0,low,low
654,3,choice,55,nuts,1.59,4.0,low,high
655,3,choice,56,shrimp,3.35,9.0,high,high
656,3,choice,57,donut,1.58,10.0,high,high
657,3,choice,58,carrot,1.17,7.0,high,high
658,3,choice,59,granola,3.9,10.0,low,low
659,3,choice,60,broccoli,2.56,1.0,low,high
660,3,choice,61,rice,0.61,6.0,low,low
661,3,choice,62,watermelon,2.42,8.0,low,high
662,3,choice,63,avocado,1.65,5.0,low,low
663,3,choice,64,cucumber,1.91,9.0,low,high
664,3,choice,65,avocado,1.33,3.0,low,low
665,3,choice,66,popcorn,3.93,1.0,low,low
666,3,choice,67,salmon,3.69,3.0,low,low
667,3,choice,68,peach,3.21,10.0,high,low
668,3,choice,69,bacon,3.49,10.0,low,high
669,3,choice,70,toast,1.46,6.0,high,high
670,3,choice,71,waffles,0.58,3.0,low,low
671,3,choice,72,pear,1.08,9.0,high,high
672,3,choice,73,eggs,3.28,10.0,low,low
673,3,choice,74,pear,3.58,5.0,high,high
674,3,choice,75,grapes,1.97,8.0,high,high
675,4,health,1,chocolate,1.04,2.0,high,high
676,4,health,2,peach,0.52,1.0,high,low
677,4,health,3,rice,2.71,6.0,low,low
678,4,health,4,donut,1.18,9.0,high,high
679,4,health,5,cereal,3.91,3.0,high,high
680,4,health,6,yogurt,2.02,9.0,low,high
681,4,health,7,bacon,1.66,1.0,low,high
682,4,health,8,carrot,2.26,5.0,high,high
683,4,health,9,chocolate,3.97,3.0,high,high
684,4,health,10,oatmeal,2.45,1.0,high,low
685,4,health,11,cheese,3.56,8.0,high,low
686,4,health,12,cake,3.15,7.0,high,low
687,4,health,13,watermelon,0.93,1.0,low,high
688,4,health,14,carrot,1.52,2.0,high,high
689,4,health,15,donut,2.47,10.0,high,high
690,4,health,16,avocado,2.29,10.0,low,low
691,4,health,17,peanut butter,1.14,9.0,low,low
692,4,health,18,granola,0.53,5.0,low,low
693,4,health,19,oatmeal,2.94,1.0,high,low
694,4,health,20,ice cream,3.24,3.0,high,low
695,4,health,21,candy,0.66,7.0,high,low
696,4,health,22,donut,2.0,1.0,high,high
697,4,health,23,nuts,3.52,5.0,low,high
698,4,health,24,bacon,2.73,3.0,low,high
699,4,health,25,granola,1.13,4.0,low,low
700,4,health,26,toast,1.82,2.0,high,high
701,4,health,27,avocado,3.63,9.0,low,low
702,4,health,28,kale,2.8,3.0,low,high
703,4,health,29,bacon,1.32,10.0,low,high
704,4,health,30,rice,1.71,6.0,low,low
705,4,health,31,chocolate,3.4,10.0,high,high
706,4,health,32,watermelon,3.17,9.0,low,high
707,4,health,33,pear,3.92,9.0,high,high
708,4,health,34,cranberries,2.52,6.0,high,low
709,4,health,35,waffles,2.98,6.0,low,low
710,4,health,36,milk,2.07,9.0,low,high
711,4,health,37,kale,2.48,7.0,low,high
712,4,health,38,salmon,3.36,6.0,low,low
713,4,health,39,bacon,2.38,6.0,low,high
714,4,health,40,kale,3.44,4.0,low,high
715,4,health,41,salmon,2.38,5.0,low,low
716,4,health,42,bacon,2.27,10.0,low,high
717,4,health,43,toast,3.1,9.0,high,high
718,4,health,44,oatmeal,3.5,4.0,high,low
719,4,health,45,burger,1.64,3.0,high,high
720,4,health,46,grapes,2.14,4.0,high,high
721,4,health,47,steak,1.08,5.0,high,low
722,4,health,48,nuts,2.97,8.0,low,high
723,4,health,49,watermelon,0.76,7.0,low,high
724,4,health,50,spinach,0.82,10.0,low,low
725,4,health,51,onion rings,2.63,1.0,low,low
726,4,health,52,apple,0.68,4.0,high,low
727,4,health,53,soda,1.12,8.0,low,high
728,4,health,54,shrimp,2.08,10.0,high,high
729,4,health,55,yogurt,0.93,10.0,low,high
730,4,health,56,peach,2.9,8.0,high,low
731,4,health,57,fries,,,low,high
732,4,health,58,peach,2.66,6.0,high,low
733,4,health,59,oatmeal,3.56,7.0,high,low
734,4,health,60,watermelon,2.29,10.0,low,high
735,4,health,61,spinach,3.12,1.0,low,low
736,4,health,62,soda,0.53,5.0,low,high
737,4,health,63,spinach,0.57,6.0,low,low
738,4,health,64,turkey,0.86,8.0,high,low
739,4,health,65,avocado,0.84,6.0,low,low
740,4,health,66,bacon,,,low,high
741,4,health,67,chicken,2.95,9.0,low,low
742,4,health,68,peach,1.02,8.0,high,low
743,4,health,69,pear,2.91,5.0,high,high
744,4,health,70,milk,2.78,10.0,low,high
745,4,health,71,cookie,1.58,8.0,high,high
746,4,health,72,avocado,1.3,5.0,low,low
747,4,health,73,toast,0.6,10.0,high,high
748,4,health,74,oatmeal,1.6,7.0,high,low
749,4,health,75,mango,2.24,8.0,low,low
750,4,taste,1,syrup,0.52,9.0,low,low
751,4,taste,2,pear,3.0,1.0,high,high
752,4,taste,3,rice,1.26,9.0,low,low
753,4,taste,4,onion rings,2.73,8.0,low,low
754,4,taste,5,cranberries,2.49,3.0,high,low
755,4,taste,6,nuts,2.61,5.0,low,high
756,4,taste,7,steak,2.57,6.0,high,low
757,4,taste,8,cereal,3.01,10.0,high,high
758,4,taste,9,cranberries,2.72,2.0,high,low
759,4,taste,10,carrot,2.35,6.0,high,high
760,4,taste,11,beans,0.56,8.0,low,high
761,4,taste,12,fries,1.04,3.0,low,high
762,4,taste,13,fries,0.74,7.0,low,high
763,4,taste,14,syrup,,,low,low
764,4,taste,15,milk,1.52,2.0,low,high
765,4,taste,16,nuts,1.56,4.0,low,high
766,4,taste,17,kale,1.74,3.0,low,high
767,4,taste,18,burger,3.5,9.0,high,high
768,4,taste,19,yogurt,1.05,2.0,low,high
769,4,taste,20,bacon,3.37,10.0,low,high
770,4,taste,21,beef,2.16,3.0,high,high
771,4,taste,22,salmon,3.43,5.0,low,low
772,4,taste,23,steak,1.7,3.0,high,low
773,4,taste,24,milk,2.07,10.0,low,high
774,4,taste,25,kale,3.04,5.0,low,high
775,4,taste,26,turkey,2.77,3.0,high,low
776,4,taste,27,spinach,3.03,6.0,low,low
777,4,taste,28,avocado,3.66,6.0,low,low
778,4,taste,29,shrimp,0.77,8.0,high,high
779,4,taste,30,pear,0.82,5.0,high,high
780,4,taste,31,pizza,2.31,8.0,high,low
781,4,taste,32,chicken,0.89,2.0,low,low
782,4,taste,33,pear,0.7,7.0,high,high
783,4,taste,34,grapes,1.57,1.0,high,high
784,4,taste,35,popcorn,2.21,9.0,low,low
785,4,taste,36,grapes,2.47,7.0,high,high
786,4,taste,37,broccoli,,,low,high
787,4,taste,38,spinach,1.31,1.0,low,low
788,4,taste,39,shrimp,1.34,8.0,high,high
789,4,taste,40,mango,0.85,9.0,low,low
790,4,taste,41,lettuce,2.36,10.0,low,high
791,4,taste,42,beans,1.11,6.0,low,high
792,4,taste,43,cereal,3.43,10.0,high,high
793,4,taste,44,donut,0.71,7.0,high,high
794,4,taste,45,kale,1.08,8.0,low,high
795,4,taste,46,watermelon,1.55,1.0,low,high
796,4,taste,47,avocado,1.28,3.0,low,low
797,4,taste,48,rice,2.85,9.0,low,low
798,4,taste,49,apple,1.03,3.0,high,low
799,4,taste,50,watermelon,1.79,9.0,low,high
800,4,taste,51,turkey,0.91,9.0,high,low
801,4,taste,52,donut,2.89,6.0,high,high
802,4,taste,53,cookie,1.89,8.0,high,high
803,4,taste,54,beef,0.92,5.0,high,high
804,4,taste,55,popcorn,1.68,8.0,low,low
805,4,taste,56,burger,1.93,5.0,high,high
806,4,taste,57,peanut butter,1.47,3.0,low,low
807,4,taste,58,syrup,2.94,10.0,low,low
808,4,taste,59,onion rings,3.52,10.0,low,low
809,4,taste,60,pizza,2.48,10.0,high,low
810,4,taste,61,shrimp,3.03,7.0,high,high
811,4,taste,62,beans,2.83,3.0,low,high
812,4,taste,63,peanut butter,0.67,9.0,low,low
813,4,taste,64,avocado,3.8,6.0,low,low
814,4,taste,65,cereal,1.93,3.0,high,high
815,4,taste,66,milk,3.35,10.0,low,high
816,4,taste,67,toast,2.72,5.0,high,high
817,4,taste,68,burger,1.44,1.0,high,high
818,4,taste,69,grapes,2.88,4.0,high,high
819,4,taste,70,cucumber,0.51,6.0,low,high
820,4,taste,71,eggs,1.87,2.0,low,low
821,4,taste,72,cranberries,1.83,8.0,high,low
822,4,taste,73,beans,3.46,7.0,low,high
823,4,taste,74,toast,2.68,9.0,high,high
824,4,taste,75,chicken,2.2,5.0,low,low
825,4,choice,1,tofu,2.32,8.0,low,high
826,4,choice,2,bacon,1.71,3.0,low,high
827,4,choice,3,steak,2.13,2.0,high,low
828,4,choice,4,shrimp,2.22,2.0,high,high
829,4,choice,5,avocado,0.51,5.0,low,low
830,4,choice,6,burger,2.18,1.0,high,high
831,4,choice,7,watermelon,0.53,9.0,low,high
832,4,choice,8,broccoli,3.54,7.0,low,high
833,4,choice,9,beef,3.93,3.0,high,high
834,4,choice,10,cranberries,1.28,2.0,high,low
835,4,choice,11,soda,3.3,6.0,low,high
836,4,choice,12,lettuce,3.06,1.0,low,high
837,4,choice,13,oatmeal,,,high,low
838,4,choice,14,shrimp,0.64,2.0,high,high
839,4,choice,15,apple,1.1,9.0,high,low
840,4,choice,16,onion rings,0.56,5.0,low,low
841,4,choice,17,chicken,1.49,7.0,low,low
842,4,choice,18,popcorn,3.83,8.0,low,low
843,4,choice,19,tofu,3.68,6.0,low,high
844,4,choice,20,granola,2.94,9.0,low,low
845,4,choice,21,shrimp,0.77,8.0,high,high
846,4,choice,22,yogurt,3.64,9.0,low,high
847,4,choice,23,salmon,3.19,5.0,low,low
848,4,choice,24,pizza,1.78,4.0,high,low
849,4,choice,25,cookie,3.82,3.0,high,high
850,4,choice,26,rice,1.24,7.0,low,low
851,4,choice,27,cake,,,high,low
852,4,choice,28,cucumber,1.0,4.0,low,high
853,4,choice,29,mango,1.91,4.0,low,low
854,4,choice,30,lettuce,3.16,5.0,low,high
855,4,choice,31,beef,0.67,6.0,high,high
856,4,choice,32,carrot,3.06,2.0,high,high
857,4,choice,33,peach,1.62,6.0,high,low
858,4,choice,34,lettuce,1.47,4.0,low,high
859,4,choice,35,soda,2.55,5.0,low,high
860,4,choice,36,steak,2.42,2.0,high,low
861,4,choice,37,cake,1.83,2.0,high,low
862,4,choice,38,cookie,2.07,5.0,high,high
863,4,choice,39,cranberries,1.41,2.0,high,low
864,4,choice,40,spinach,2.52,5.0,low,low
865,4,choice,41,granola,0.85,8.0,low,low
866,4,choice,42,grapes,3.83,9.0,high,high
867,4,choice,43,cucumber,2.98,2.0,low,high
868,4,choice,44,cucumber,3.87,8.0,low,high
869,4,choice,45,cookie,2.73,3.0,high,high
870,4,choice,46,yogurt,1.9,8.0,low,high
871,4,choice,47,toast,3.97,3.0,high,high
872,4,choice,48,milk,1.07,5.0,low,high
873,4,choice,49,cucumber,2.62,2.0,low,high
874,4,choice,50,cucumber,1.21,10.0,low,high
875,4,choice,51,tofu,3.59,1.0,low,high
876,4,choice,52,pizza,0.89,7.0,high,low
877,4,choice,53,peanut butter,2.99,5.0,low,low
878,4,choice,54,tofu,0.82,3.0,low,high
879,4,choice,55,chicken,1.31,7.0,low,low
880,4,choice,56,cranberries,1.71,4.0,high,low
881,4,choice,57,lettuce,1.31,1.0,low,high
882,4,choice,58,shrimp,1.63,8.0,high,high
883,4,choice,59,cucumber,2.26,9.0,low,high
884,4,choice,60,ice cream,2.11,9.0,high,low
885,4,choice,61,popcorn,3.91,8.0,low,low
886,4,choice,62,candy,3.72,8.0,high,low
887,4,choice,63,popcorn,0.87,3.0,low,low
888,4,choice,64,rice,3.27,7.0,low,low
889,4,choice,65,beans,1.76,8.0,low,high
890,4,choice,66,bacon,1.98,5.0,low,high
891,4,choice,67,oatmeal,3.76,1.0,high,low
892,4,choice,68,burger,3.63,10.0,high,high
893,4,choice,69,kale,0.95,3.0,low,high
894,4,choice,70,bacon,2.47,1.0,low,high
895,4,choice,71,fries,2.46,9.0,low,high
896,4,choice,72,donut,3.21,9.0,high,high
897,4,choice,73,burger,2.49,1.0,high,high
898,4,choice,74,grapes,0.77,8.0,high,high
899,4,choice,75,eggs,3.53,8.0,low,low
900,5,health,1,cranberries,3.13,9.0,high,low
901,5,health,2,tofu,1.67,2.0,low,high
902,5,health,3,bacon,3.9,5.0,low,high
903,5,health,4,cheese,2.8,5.0,high,low
904,5,health,5,cheese,3.8,8.0,high,low
905,5,health,6,cookie,2.19,10.0,high,high
906,5,health,7,kale,3.74,9.0,low,high
907,5,health,8,lettuce,1.83,7.0,low,high
908,5,health,9,popcorn,2.78,9.0,low,low
909,5,health,10,cranberries,0.91,6.0,high,low
910,5,health,11,popcorn,1.52,4.0,low,low
911,5,health,12,donut,0.7,10.0,high,high
912,5,health,13,tofu,2.81,3.0,low,high
913,5,health,14,grapes,0.87,8.0,high,high
914,5,health,15,cake,1.19,5.0,high,low
915,5,health,16,peach,0.81,4.0,high,low
916,5,health,17,onion rings,3.59,6.0,low,low
917,5,health,18,lettuce,2.05,9.0,low,high
918,5,health,19,carrot,2.57,1.0,high,high
919,5,health,20,shrimp,2.52,5.0,high,high
920,5,health,21,cucumber,1.17,2.0,low,high
921,5,health,22,shrimp,2.14,10.0,high,high
922,5,health,23,granola,3.89,5.0,low,low
923,5,health,24,ice cream,2.5,4.0,high,low
924,5,health,25,avocado,0.88,8.0,low,low
925,5,health,26,lettuce,2.94,10.0,low,high
926,5,health,27,apple,3.3,5.0,high,low
927,5,health,28,pasta,1.88,10.0,low,high
928,5,health,29,cucumber,1.08,5.0,low,high
929,5,health,30,broccoli,1.74,2.0,low,high
930,5,health,31,shrimp,3.85,8.0,high,high
931,5,health,32,burger,3.72,5.0,high,high
932,5,health,33,avocado,1.86,7.0,low,low
933,5,health,34,cereal,1.45,5.0,high,high
934,5,health,35,peanut butter,1.0,6.0,low,low
935,5,health,36,broccoli,3.56,7.0,low,high
936,5,health,37,eggs,3.03,7.0,low,low
937,5,health,38,syrup,1.5,9.0,low,low
938,5,health,39,yogurt,2.86,6.0,low,high
939,5,health,40,oatmeal,3.24,4.0,high,low
940,5,health,41,bacon,1.99,4.0,low,high
941,5,health,42,spinach,2.66,5.0,low,low
942,5,health,43,grapes,3.24,2.0,high,high
943,5,health,44,rice,3.17,2.0,low,low
944,5,health,45,carrot,3.92,5.0,high,high
945,5,health,46,broccoli,1.27,8.0,low,high
946,5,health,47,toast,1.34,3.0,high,high
947,5,health,48,pear,3.52,10.0,high,high
948,5,health,49,popcorn,3.89,2.0,low,low
949,5,health,50,mango,2.0,4.0,low,low
950,5,health,51,syrup,2.74,7.0,low,low
951,5,health,52,kale,3.79,2.0,low,high
952,5,health,53,cranberries,3.83,7.0,high,low
953,5,health,54,peanut butter,0.89,9.0,low,low
954,5,health,55,watermelon,2.92,5.0,low,high
955,5,health,56,beef,1.96,4.0,high,high
956,5,health,57,cucumber,3.71,7.0,low,high
957,5,health,58,banana,1.02,8.0,low,low
958,5,health,59,pasta,3.91,9.0,low,high
959,5,health,60,broccoli,3.74,1.0,low,high
960,5,health,61,cranberries,0.84,6.0,high,low
961,5,health,62,tofu,0.72,3.0,low,high
962,5,health,63,chicken,1.26,1.0,low,low
963,5,health,64,onion rings,0.84,2.0,low,low
964,5,health,65,bacon,3.21,10.0,low,high
965,5,health,66,mango,2.95,5.0,low,low
966,5,health,67,candy,2.36,3.0,high,low
967,5,health,68,eggs,3.18,6.0,low,low
968,5,health,69,nuts,3.08,5.0,low,high
969,5,health,70,watermelon,1.77,2.0,low,high
970,5,health,71,syrup,3.28,4.0,low,low
971,5,health,72,chicken,0.91,9.0,low,low
972,5,health,73,popcorn,1.51,6.0,low,low
973,5,health,74,apple,0.64,10.0,high,low
974,5,health,75,pizza,1.93,10.0,high,low
975,5,taste,1,beans,0.59,5.0,low,high
976,5,taste,2,cranberries,0.81,6.0,high,low
977,5,taste,3,chicken,3.53,3.0,low,low
978,5,taste,4,eggs,1.51,5.0,low,low
979,5,taste,5,syrup,1.96,5.0,low,low
980,5,taste,6,mango,1.42,7.0,low,low
981,5,taste,7,chicken,3.65,1.0,low,low
982,5,taste,8,tofu,2.91,4.0,low,high
983,5,taste,9,beans,1.12,3.0,low,high
984,5,taste,10,onion rings,1.28,3.0,low,low
985,5,taste,11,toast,2.49,1.0,high,high
986,5,taste,12,carrot,2.94,6.0,high,high
987,5,taste,13,nuts,2.1,6.0,low,high
988,5,taste,14,yogurt,3.31,8.0,low,high
989,5,taste,15,spinach,3.44,10.0,low,low
990,5,taste,16,watermelon,2.12,8.0,low,high
991,5,taste,17,watermelon,1.66,9.0,low,high
992,5,taste,18,nuts,1.81,9.0,low,high
993,5,taste,19,turkey,2.4,8.0,high,low
994,5,taste,20,cookie,0.6,6.0,high,high
995,5,taste,21,spinach,2.04,8.0,low,low
996,5,taste,22,shrimp,3.64,4.0,high,high
997,5,taste,23,granola,2.49,8.0,low,low
998,5,taste,24,mango,0.91,7.0,low,low
999,5,taste,25,watermelon,3.23,8.0,low,high
1000,5,taste,26,ice cream,1.68,4.0,high,low
1001,5,taste,27,salmon,3.49,4.0,low,low
1002,5,taste,28,spinach,3.87,5.0,low,low
1003,5,taste,29,yogurt,0.54,9.0,low,high
1004,5,taste,30,kale,2.31,7.0,low,high
1005,5,taste,31,bacon,3.46,4.0,low,high
1006,5,taste,32,peach,1.42,4.0,high,low
1007,5,taste,33,lettuce,3.66,10.0,low,high
1008,5,taste,34,peanut butter,0.92,9.0,low,low
1009,5,taste,35,rice,0.77,1.0,low,low
1010,5,taste,36,burger,2.1,1.0,high,high
1011,5,taste,37,granola,1.05,4.0,low,low
1012,5,taste,38,fries,0.63,5.0,low,high
1013,5,taste,39,carrot,3.62,5.0,high,high
1014,5,taste,40,salmon,2.07,5.0,low,low
1015,5,taste,41,avocado,0.56,7.0,low,low
1016,5,taste,42,milk,2.25,5.0,low,high
1017,5,taste,43,donut,3.94,10.0,high,high
1018,5,taste,44,carrot,2.66,1.0,high,high
1019,5,taste,45,popcorn,3.34,4.0,low,low
1020,5,taste,46,rice,0.6,1.0,low,low
1021,5,taste,47,turkey,1.07,5.0,high,low
1022,5,taste,48,beef,0.53,8.0,high,high
1023,5,taste,49,peach,1.57,5.0,high,low
1024,5,taste,50,waffles,3.41,4.0,low,low
1025,5,taste,51,shrimp,0.62,10.0,high,high
1026,5,taste,52,bacon,3.45,8.0,low,high
1027,5,taste,53,cake,3.82,8.0,high,low
1028,5,taste,54,popcorn,1.6,3.0,low,low
1029,5,taste,55,lettuce,2.03,1.0,low,high
1030,5,taste,56,cookie,0.98,5.0,high,high
1031,5,taste,57,peanut butter,1.65,3.0,low,low
1032,5,taste,58,cheese,3.64,1.0,high,low
1033,5,taste,59,eggs,1.0,5.0,low,low
1034,5,taste,60,cucumber,3.81,10.0,low,high
1035,5,taste,61,syrup,1.65,9.0,low,low
1036,5,taste,62,yogurt,2.27,8.0,low,high
1037,5,taste,63,burger,3.02,10.0,high,high
1038,5,taste,64,carrot,2.62,5.0,high,high
1039,5,taste,65,bacon,1.33,5.0,low,high
1040,5,taste,66,peach,2.01,5.0,high,low
1041,5,taste,67,avocado,3.66,2.0,low,low
1042,5,taste,68,yogurt,2.4,8.0,low,high
1043,5,taste,69,onion rings,1.07,4.0,low,low
1044,5,taste,70,chocolate,2.32,4.0,high,high
1045,5,taste,71,pizza,1.88,4.0,high,low
1046,5,taste,72,donut,1.71,4.0,high,high
1047,5,taste,73,waffles,3.75,9.0,low,low
1048,5,taste,74,kale,2.85,3.0,low,high
1049,5,taste,75,ice cream,1.3,8.0,high,low
1050,5,choice,1,syrup,2.61,2.0,low,low
1051,5,choice,2,pasta,2.29,2.0,low,high
1052,5,choice,3,kale,1.02,7.0,low,high
1053,5,choice,4,watermelon,1.27,3.0,low,high
1054,5,choice,5,shrimp,3.7,2.0,high,high
1055,5,choice,6,cookie,2.05,2.0,high,high
1056,5,choice,7,watermelon,0.8,3.0,low,high
1057,5,choice,8,turkey,2.11,9.0,high,low
1058,5,choice,9,ice cream,,,high,low
1059,5,choice,10,broccoli,3.73,6.0,low,high
1060,5,choice,11,waffles,3.92,8.0,low,low
1061,5,choice,12,burger,3.07,10.0,high,high
1062,5,choice,13,milk,2.22,10.0,low,high
1063,5,choice,14,eggs,3.33,9.0,low,low
1064,5,choice,15,steak,3.3,6.0,high,low
1065,5,choice,16,candy,2.12,5.0,high,low
1066,5,choice,17,chocolate,0.51,7.0,high,high
1067,5,choice,18,pear,1.2,4.0,high,high
1068,5,choice,19,milk,3.34,4.0,low,high
1069,5,choice,20,chocolate,2.97,8.0,high,high
1070,5,choice,21,granola,3.37,1.0,low,low
1071,5,choice,22,shrimp,1.24,5.0,high,high
1072,5,choice,23,grapes,3.88,6.0,high,high
1073,5,choice,24,toast,2.59,2.0,high,high
1074,5,choice,25,fries,1.14,7.0,low,high
1075,5,choice,26,peanut butter,1.85,8.0,low,low
1076,5,choice,27,cereal,1.78,5.0,high,high
1077,5,choice,28,eggs,3.55,4.0,low,low
1078,5,choice,29,cereal,1.49,9.0,high,high
1079,5,choice,30,pizza,2.51,5.0,high,low
1080,5,choice,31,cucumber,3.64,5.0,low,high
1081,5,choice,32,grapes,3.99,3.0,high,high
1082,5,choice,33,yogurt,1.28,8.0,low,high
1083,5,choice,34,cheese,2.08,1.0,high,low
1084,5,choice,35,cookie,3.24,2.0,high,high
1085,5,choice,36,beans,3.79,8.0,low,high
1086,5,choice,37,grapes,3.31,5.0,high,high
1087,5,choice,38,popcorn,0.64,5.0,low,low
1088,5,choice,39,ice cream,1.18,1.0,high,low
1089,5,choice,40,beans,0.71,4.0,low,high
1090,5,choice,41,banana,3.82,10.0,low,low
1091,5,choice,42,waffles,1.14,10.0,low,low
1092,5,choice,43,banana,3.61,6.0,low,low
1093,5,choice,44,kale,3.97,3.0,low,high
1094,5,choice,45,beans,3.05,6.0,low,high
1095,5,choice,46,toast,1.85,5.0,high,high
1096,5,choice,47,salmon,2.35,3.0,low,low
1097,5,choice,48,avocado,3.22,8.0,low,low
1098,5,choice,49,onion rings,2.5,5.0,low,low
1099,5,choice,50,turkey,1.31,8.0,high,low
1100,5,choice,51,granola,1.33,4.0,low,low
1101,5,choice,52,tofu,2.49,10.0,low,high
1102,5,choice,53,onion rings,1.33,8.0,low,low
1103,5,choice,54,peach,1.22,5.0,high,low
1104,5,choice,55,cereal,2.19,8.0,high,high
1105,5,choice,56,kale,1.24,7.0,low,high
1106,5,choice,57,tofu,0.83,2.0,low,high
1107,5,choice,58,spinach,2.84,5.0,low,low
1108,5,choice,59,granola,1.32,1.0,low,low
